Order ID,Customer Name,Segment,City,State,Country,Region,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Salesperson,Order Date,Ship Date,Ship Mode,Payment
CA-2021-001751,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,15,144.57,0.3,1517.98,Carlos,"May 01, 2021",2021-05-04,Second Class,PayPal
CA-2022-001486,Harold Pawlan,Home Office,Fort Worth,Texas,United States,East,Avery Binders,Office Supplies,Binders,6,13.22,0.0,79.32,Carlos,"January 11, 2023",2023-01-15,Standard Class,PayPal
CA-2023-000456,Julia West,Home Office,Charlotte,North Carolina,United States,Central,Xerox 1967,Office supplies ,Paper,5,6.97,0.0,34.85,Bob,"August 01, 2024",2024-08-06,Standard Class,Net 30
CA-2023-001895,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Cisco TelePresence,technology,Phones,2,4227.16,0.2,6763.46,Anna,"Feb 26, 2021",2021-02-28,Second Class,Debit Card
CA-2023-000816,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Apple iPhone 14,TECHNOLOGY,Phones,1,825.63,0.0,825.63,Anna,04/13/2021,2021-04-17,First Class,Debit Card
CA-2021-001887,Andrew Allen,Consumer,Concord,North Carolina,United States,,Canon PC1080F Copier, Technology,Copiers,11,503.84,0.2,4433.79,Farah,2023-05-29,2023-06-01,Second Class,Net 30
CA-2023-000270,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,9,4.16,0.0,37.44,Diana,"January 16, 2021",2021-01-22,Standard Class,Net 30
CA-2021-000996,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,5,$145.99,0.0,729.95,Diana,2023-05-24,2023-05-31,Standard Class,Credit Card
CA-2021-000202,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Eldon File Cart,OFFICE SUPPLIES,Storage,11,22.06,0.2,194.13,Carlos,04/23/2024,2024-04-25,Standard Class,Debit Card
CA-2023-000162,Harold Pawlan,Home Office,Fort Worth,Texas,United States,East,Apple iPhone 14, Technology,Phones,14,$799.99,0.0,11199.86,Ethan,2024-03-30,2024-04-01,Standard Class,Credit Card
CA-2024-001580,Ahmed Hassan,Consumer,New York,New York,United States,Central,Avery Binders,Office supplies ,Binders,5,13.27,0.0,66.35,Carlos,"April 18, 2024",2024-04-24,Standard Class,Bank Transfer
CA-2023-000730,Priya Kumaran,Corporate,Austin,Texas,United States,West,Dell XPS 15 Laptop, Technology,Machines,4,1193.97,0.0,4775.88,Diana,2021-02-02,2021-02-08,Second Class,Net 30
CA-2021-000402,Ahmed Hassan,Consumer,New York,New York,United States,Central,Xerox 1967,office supplies,Paper,6,$6.75,0.2,32.4,Diana,"August 31, 2021",2021-09-03,Same Day,Net 30
CA-2022-000703,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,Central,Dell XPS 15 Laptop, Technology,Machines,13,1210.32,0.3,11013.91,Anna,"Oct 20, 2024",2024-10-26,Second Class,Debit Card
CA-2023-001501,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Fellowes PB500 Binder,Office supplies ,Binders,10,209.07,0.0,2090.7,Ethan,"December 16, 2024",2024-12-20,First Class,PayPal
CA-2023-001846,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,8,193.27,0.0,1546.16,Farah,2024-09-09,2024-09-12,Standard Class,Net 30
CA-2023-001796,Brosina Hoffman,Consumer,Los Angeles,California,United States,West,Canon PC1080F Copier,TECHNOLOGY,Copiers,10,493.25,,4932.5,Anna,"Apr 26, 2021",2021-05-03,First Class,PayPal
CA-2023-001130,Julia West,Home Office,Charlotte,North Carolina,United States,West,Hon 5400 Series Chair,Chairs,Chairs,6,214.89,0.0,1289.34,Carlos,"May 31, 2022",2022-06-07,First Class,Debit Card
CA-2024-000566,Harold Pawlan,Home Office,Fort Worth,Texas,United States,East,Eldon File Cart,Office supplies ,Storage,11,23.17,0.0,254.87,Anna,09/09/2022,2022-09-14,Second Class,Debit Card
CA-2023-001414,Ahmed Hassan,Consumer,New York,New York,United States,West,Samsung 27in Monitor,Technology,Machines,2,359.95,0.0,719.9,Diana,2022-01-16,2022-01-21,Standard Class,Bank Transfer
CA-2022-001022,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Fellowes PB500 Binder,Office supplies ,Binders,12,$199.00,0.2,1910.4,Carlos,10/03/2023,2023-10-08,First Class,Net 30
CA-2023-001026,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Logitech MX Master Mouse,technology,Accessories,7,89.98,0.0,629.86,Carlos,06/18/2022,2022-06-23,Same Day,Credit Card
CA-2024-001412,Neil French,Corporate,Dover,Delaware,United States,East,Fellowes PB500 Binder,office supplies,Binders,14,185.5,0.0,2597.0,Diana,2023-07-16,2023-07-19,First Class,Credit Card
CA-2021-001896,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Apple iPhone 14,TECHNOLOGY,Phones,5,866.81,0.1,3900.64,Anna,09/15/2023,2023-09-22,First Class,Credit Card
CA-2024-001586,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Ikea Galant Desk,furniture,Tables,9,350.34,0.0,3153.06,Ethan,07/22/2021,2021-07-26,Same Day,Bank Transfer
CA-2024-001105,Julia West,Home Office,Charlotte,North Carolina,United States,West,Eldon File Cart,Office supplies ,Storage,12,$22.99,0.0,275.88,Carlos,"July 01, 2021",2021-07-07,First Class,Bank Transfer
CA-2023-000206,Andrew Allen,Consumer,Concord,North Carolina,United States,,Xerox 1967,Office Supplies,Paper,13,7.08,0.1,82.84,Ethan,2024-01-31,2024-02-06,Standard Class,PayPal
CA-2024-000035,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Canon PC1080F Copier, Technology,Copiers,3,$499.00,0.0,1497.0,Farah,2023-09-01,2023-09-07,Same Day,PayPal
CA-2024-000776,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Fellowes PB500 Binder,office supplies,Binders,10,216.49,0.1,1948.41,Anna,"December 22, 2021",2021-12-27,Second Class,Bank Transfer
CA-2023-000509,Neil French,Corporate,Dover,Delaware,United States,East,Staples,office supplies,Fasteners,13,$2.99,0.0,38.87,Anna,05/17/2024,2024-05-20,Second Class,Net 30
CA-2023-001452,Claire Gute,Consumer,Henderson,Kentucky,United States,East,Eldon File Cart,office supplies,Storage,3,25.09,0.0,75.27,Ethan,"September 02, 2021",2021-09-04,Same Day,PayPal
CA-2022-001479,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Staples,OFFICE SUPPLIES,Fasteners,2,$2.99,0.0,5.98,Farah,2021-11-16,2021-11-21,Standard Class,PayPal
CA-2022-001991,Harold Pawlan,Home Office,Fort Worth,Texas,United States,South,Avery Binders,office supplies,Binders,4,12.22,0.2,39.1,Ethan,2024-08-09,2024-08-11,Standard Class,
CA-2023-001391,Claire Gute,Consumer,Henderson,Kentucky,United States,South,Apple iPhone 14,technology,Phones,6,832.48,0.1,4495.39,Bob,"Aug 03, 2021",2021-08-07,Standard Class,Credit Card
CA-2022-000092,Irene Maddox,Consumer,Seattle,Washington,United States,East,Xerox 1967,OFFICE SUPPLIES,Paper,11,6.17,0.0,67.87,Ethan,2021-07-10,2021-07-15,First Class,Credit Card
CA-2021-001364,Ahmed Hassan,Consumer,New York,New York,United States,South,Xerox 1967,Office Supplies,Paper,6,6.45,0.0,38.7,Carlos,"October 12, 2023",2023-10-15,Standard Class,Debit Card
CA-2023-000898,Irene Maddox,Consumer,Seattle,Washington,United States,Central,Acco 5-Section Folders,Office supplies ,Storage,9,4.12,,37.08,Ethan,"January 30, 2022",2022-02-03,Same Day,Net 30
CA-2021-000565,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Apple iPhone 14,technology,Phones,2,$799.99,0.0,1599.98,Diana,2022-01-26,2022-01-28,Second Class,Debit Card
CA-2024-001370,Brosina Hoffman,Consumer,Los Angeles,California,United States,East,Logitech MX Master Mouse,Technology,Accessories,15,93.5,0.0,1402.5,Bob,"Aug 21, 2021",2021-08-23,Same Day,Debit Card
CA-2022-000777,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,10,4.54,0.3,31.78,,06/17/2022,2022-06-23,Standard Class,
CA-2023-000242,Alejandro Grove,Consumer,West Jordan,Utah,United States,West,Samsung 27in Monitor,Technology,Machines,8,353.58,0.0,2828.64,,03/07/2023,2023-03-11,First Class,Credit Card
CA-2023-000014,Brosina Hoffman,Consumer,Los Angeles,California,United States,South,Staples,office supplies,Fasteners,2,2.73,0.0,5.46,Bob,2021-03-06,2021-03-10,Second Class,Bank Transfer
CA-2021-000316,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Acco 5-Section Folders,office supplies,Storage,15,4.5,0.3,47.25,Anna,2024-08-19,2024-08-23,Same Day,Bank Transfer
CA-2021-000601,Pete Kriz,Consumer,Madison,Wisconsin,United States,South,Staples,Office Supplies,Fasteners,1,3.27,0.2,2.62,Carlos,08/16/2022,2022-08-23,First Class,PayPal
CA-2024-000388,Neil French,Corporate,Dover,Delaware,United States,East,Apple iPhone 14, Technology,Phones,1,812.2,0.0,812.2,Bob,"April 25, 2021",2021-04-29,Standard Class,
CA-2024-001298,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Dell XPS 15 Laptop, Technology,Machines,14,1150.88,0.3,11278.62,Bob,12/22/2021,2021-12-26,Same Day,PayPal
CA-2023-000167,Julia West,Home Office,Charlotte,North Carolina,United States,Central,Staples,office supplies,Fasteners,7,3.01,0.0,21.07,Bob,"October 14, 2021",2021-10-20,First Class,Debit Card
CA-2024-000841,Ahmed Hassan,Consumer,New York,New York,United States,,Ikea Galant Desk,FURNITURE,Tables,12,340.21,0.0,4082.52,Carlos,2021-05-25,2021-05-30,Standard Class,Credit Card
CA-2021-000021,Brosina Hoffman,Consumer,Los Angeles,California,United States,South,Apple iPhone 14,Technology,Phones,7,$799.99,0.3,3919.95,Ethan,"September 07, 2022",2022-09-12,Standard Class,Credit Card
CA-2021-000647,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Apple iPhone 14,Technology,Phones,2,741.83,0.3,1038.56,Farah,"Aug 09, 2023",2023-08-14,Same Day,Debit Card
CA-2021-001843,Ranjit Bhatia,Consumer,Houston,Texas,United States,East,Xerox 1967,Office Supplies,Paper,14,6.95,0.1,87.57,Diana,"Jan 15, 2021",2021-01-20,Second Class,Debit Card
CA-2022-001509,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Cisco TelePresence,Technology,Phones,4,$3999.00,0.0,15996.0,Bob,"January 16, 2024",2024-01-22,Second Class,PayPal
CA-2022-001155,Brosina Hoffman,Consumer,Los Angeles,California,United States,West,Cisco TelePresence, Technology,Phones,13,3716.81,0.2,38654.82,Anna,"October 14, 2021",2021-10-21,Second Class,PayPal
CA-2024-001529,Priya Kumaran,Corporate,Austin,Texas,United States,South,Dell XPS 15 Laptop,technology,Machines,10,1315.44,0.3,9208.08,Carlos,"December 17, 2022",2022-12-19,Second Class,PayPal
CA-2022-000832,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Staples,OFFICE SUPPLIES,Fasteners,14,2.83,0.3,27.73,Anna,"Aug 06, 2021",2021-08-11,Second Class,PayPal
CA-2021-001268,Irene Maddox,Consumer,Seattle,Washington,United States,Central,Eldon File Cart,OFFICE SUPPLIES,Storage,14,20.91,0.0,292.74,Farah,2023-02-08,2023-02-14,Standard Class,Net 30
CA-2024-001591,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Eldon File Cart,office supplies,Storage,10,22.1,0.3,154.7,Ethan,2022-10-08,2022-10-12,Standard Class,Bank Transfer
CA-2021-001900,Ahmed Hassan,Consumer,New York,New York,United States,South,Logitech MX Master Mouse,technology,Accessories,15,90.95,0.0,1364.25,Anna,"May 03, 2021",2021-05-06,Same Day,Bank Transfer
CA-2022-000563,Irene Maddox,Consumer,Seattle,Washington,United States,East,Ikea Galant Desk,Furniture,Tables,12,331.41,0.2,3181.54,Farah,06/27/2022,2022-07-01,First Class,Credit Card
CA-2021-001972,Irene Maddox,Consumer,Seattle,Washington,United States,South,Apple iPhone 14,technology,Phones,7,$799.99,0.0,5599.93,Bob,"Jan 10, 2021",2021-01-16,Standard Class,PayPal
CA-2023-000687,Priya Kumaran,Corporate,Austin,Texas,United States,South,Acco 5-Section Folders,Office supplies ,Storage,15,4.67,0.2,56.04,Diana,"Mar 15, 2023",2023-03-19,Standard Class,Bank Transfer
CA-2023-000958,Ahmed Hassan,Consumer,New York,New York,United States,,Canon PC1080F Copier,Technology,Copiers,12,515.39,0.1,5566.21,Anna,"July 06, 2024",2024-07-08,Same Day,Bank Transfer
CA-2023-000190,Andrew Allen,Consumer,Concord,North Carolina,United States,Central,Staples,office supplies,Fasteners,7,3.06,0.0,21.42,Ethan,"Jun 21, 2023",2023-06-25,Second Class,PayPal
CA-2021-001807,Brosina Hoffman,Consumer,Los Angeles,California,United States,South,Avery Binders,Office supplies ,Binders,7,12.51,0.0,87.57,Anna,"March 27, 2023",2023-04-01,Second Class,Bank Transfer
CA-2021-000976,Zuschuss Donatelli,Corporate,San Francisco,California,United States,East,Cisco TelePresence,TECHNOLOGY,Phones,1,4297.39,0.0,4297.39,,"January 09, 2024",2024-01-14,Standard Class,Bank Transfer
CA-2021-000700,Priya Kumaran,Corporate,Austin,Texas,United States,East,Xerox 1967,OFFICE SUPPLIES,Paper,6,6.66,0.0,39.96,Farah,2024-05-21,2024-05-24,Same Day,Credit Card
CA-2023-001500,Ahmed Hassan,Consumer,New York,New York,United States,East,Apple iPhone 14,TECHNOLOGY,Phones,7,759.67,0.0,5317.69,Carlos,06/21/2022,2022-06-25,Standard Class,PayPal
CA-2021-001706,Alejandro Grove,Consumer,West Jordan,Utah,United States,Central,Bush Somerset Bookcase,Bookcases,Bookcases,4,138.82,,388.7,Ethan,2022-10-21,2022-10-28,Same Day,PayPal
CA-2022-000511,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,South,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,13,217.85,0.0,2832.05,Farah,"Mar 15, 2022",2022-03-21,Standard Class,Debit Card
CA-2023-001083,Julia West,Home Office,Charlotte,North Carolina,United States,South,Xerox 1967,OFFICE SUPPLIES,Paper,6,6.15,0.0,36.9,Ethan,2022-04-03,2022-04-10,Second Class,Net 30
CA-2024-000475,Julia West,Home Office,Charlotte,North Carolina,United States,West,Cisco TelePresence,Technology,Phones,14,4312.01,0.0,60368.14,Bob,"Aug 23, 2023",2023-08-29,Same Day,Debit Card
CA-2024-001585,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Logitech MX Master Mouse,technology,Accessories,9,97.14,0.3,611.98,Diana,"June 01, 2021",2021-06-04,Standard Class,Net 30
CA-2022-000857,Brosina Hoffman,Consumer,Los Angeles,California,United States,,Dell XPS 15 Laptop,technology,Machines,2,$1249.00,0.1,2248.2,Ethan,2021-08-20,2021-08-26,First Class,PayPal
CA-2024-000748,Claire Gute,Consumer,Henderson,Kentucky,United States,South,Fellowes PB500 Binder,Office supplies ,Binders,11,$199.00,0.0,2189.0,Ethan,2023-10-28,2023-10-31,First Class,
CA-2023-000253,,Corporate,Dover,Delaware,United States,Central,Xerox 1967,Office supplies ,Paper,10,6.29,0.0,62.9,Carlos,11/10/2022,2022-11-13,Second Class,Credit Card
CA-2024-000022,Alejandro Grove,Consumer,West Jordan,Utah,United States,Central,Canon PC1080F Copier,technology,Copiers,9,542.24,0.0,4880.16,Ethan,"May 16, 2022",2022-05-20,Standard Class,Bank Transfer
CA-2021-001338,Brosina Hoffman,Consumer,Los Angeles,California,United States,East,Avery Binders,Office Supplies,Binders,8,13.15,0.0,105.2,Farah,"Sep 29, 2023",2023-10-02,First Class,PayPal
CA-2021-000460,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Staples,office supplies,Fasteners,9,3.15,0.1,25.51,Farah,2023-06-13,2023-06-18,Same Day,Credit Card
CA-2024-001185,Priya Kumaran,Corporate,Austin,Texas,United States,East,Canon PC1080F Copier,Technology,Copiers,15,505.06,0.0,7575.9,Carlos,12/29/2021,2022-01-04,Second Class,PayPal
CA-2022-000277,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Dell XPS 15 Laptop,technology,Machines,11,1202.39,0.0,13226.29,Diana,"January 10, 2021",2021-01-15,Standard Class,Debit Card
CA-2024-000956,Priya Kumaran,Corporate,Austin,Texas,United States,South,Bush Somerset Bookcase,Bookcases,Bookcases,6,142.43,0.1,769.12,Anna,"Aug 20, 2024",2024-08-23,Standard Class,Net 30
CA-2021-001216,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Apple iPhone 14,technology,Phones,1,785.45,0.0,785.45,Bob,"Aug 09, 2024",2024-08-15,Standard Class,Credit Card
CA-2022-000386,Ahmed Hassan,Consumer,New York,New York,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,9,158.43,0.0,1425.87,Carlos,"Jul 13, 2021",2021-07-15,First Class,Bank Transfer
CA-2022-000806,Brosina Hoffman,Consumer,Los Angeles,California,United States,South,Xerox 1967,Office Supplies,Paper,13,6.93,0.3,63.06,Farah,2024-05-06,2024-05-10,First Class,Debit Card
CA-2023-001438,Pete Kriz,Consumer,Madison,Wisconsin,United States,South,Canon PC1080F Copier, Technology,Copiers,13,$499.00,0.0,6487.0,Carlos,"July 31, 2022",2022-08-07,Second Class,Credit Card
CA-2022-001516,Julia West,Home Office,Charlotte,North Carolina,United States,,Logitech MX Master Mouse, Technology,Accessories,2,88.69,0.1,159.64,Ethan,"Jan 18, 2023",2023-01-20,First Class,Net 30
CA-2023-000344,Ahmed Hassan,Consumer,New York,New York,United States,Central,Cisco TelePresence,Technology,Phones,10,$3999.00,0.0,39990.0,Anna,2023-04-14,2023-04-20,First Class,Bank Transfer
CA-2024-000770,Priya Kumaran,Corporate,Austin,Texas,United States,Central,Eldon File Cart,OFFICE SUPPLIES,Storage,2,23.67,0.1,42.61,Anna,"April 28, 2023",2023-05-03,Second Class,PayPal
CA-2022-001333,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Ikea Galant Desk,furniture,Tables,1,334.7,0.0,334.7,Bob,2023-06-03,2023-06-08,First Class,Bank Transfer
CA-2021-001686,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Eldon File Cart,Office supplies ,Storage,2,$22.99,0.2,36.78,Anna,"Feb 21, 2021",2021-02-23,Same Day,Debit Card
CA-2023-000131,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Hon 5400 Series Chair,Chairs,Chairs,1,213.04,0.1,191.74,Farah,2024-02-04,2024-02-07,Same Day,Bank Transfer
CA-2024-001688,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Apple iPhone 14, Technology,Phones,15,812.4,0.0,12186.0,Ethan,"June 22, 2023",2023-06-25,Standard Class,Bank Transfer
CA-2024-000872,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Cisco TelePresence, Technology,Phones,12,3700.02,0.1,39960.22,Carlos,2022-08-28,2022-08-30,Standard Class,Debit Card
CA-2022-001124,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Dell XPS 15 Laptop,TECHNOLOGY,Machines,1,1127.14,0.2,901.71,Bob,2024-09-25,2024-09-29,Same Day,Debit Card
CA-2021-001397,,Home Office,Fort Worth,Texas,United States,East,Samsung 27in Monitor,technology,Machines,2,378.13,0.0,756.26,Diana,"February 07, 2024",2024-02-11,First Class,PayPal
CA-2022-000088,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Avery Binders,Office supplies ,Binders,12,$12.49,0.1,134.89,Farah,2023-01-12,2023-01-18,First Class,PayPal
CA-2024-001483,Priya Kumaran,Corporate,Austin,Texas,United States,West,Fellowes PB500 Binder,office supplies,Binders,10,192.53,0.0,1925.3,Anna,"Sep 05, 2024",2024-09-07,Standard Class,Bank Transfer
CA-2022-000331,Ahmed Hassan,Consumer,New York,New York,United States,South,Xerox 1967,Office Supplies,Paper,9,6.88,,49.54,Ethan,"July 29, 2024",2024-07-31,Same Day,PayPal
CA-2023-001239,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Apple iPhone 14,technology,Phones,13,793.9,0.0,10320.7,Carlos,"Mar 11, 2023",2023-03-15,Standard Class,
CA-2021-000467,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,10,4.1,0.0,41.0,Carlos,04/04/2021,2021-04-10,Second Class,PayPal
CA-2023-000122,Ahmed Hassan,Consumer,New York,New York,United States,Central,Staples,office supplies,Fasteners,6,3.0,0.2,14.4,Anna,2023-08-28,2023-09-01,First Class,Net 30
CA-2022-001639,Irene Maddox,Consumer,Seattle,Washington,United States,West,Ikea Galant Desk,furniture,Tables,1,343.98,0.1,309.58,Anna,2021-08-23,2021-08-25,First Class,
CA-2021-001045,Priya Kumaran,Corporate,Austin,Texas,United States,East,Hon 5400 Series Chair,Chairs,Chairs,2,214.27,0.0,428.54,Farah,02/15/2024,2024-02-18,Standard Class,PayPal
CA-2024-001725,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,1,3.83,0.0,3.83,Bob,"April 11, 2022",2022-04-17,Standard Class,PayPal
